id,loan_status,aproval_prob
60057,0,0.1422
60058,0,0.0541
60059,0,0.0135
60060,0,0.0857
60061,0,0.0186
60062,0,0.203
60063,0,0.0175
60064,0,0.0052
60065,0,0.0052
60066,0,0.094
60067,0,0.084
60068,0,0.0095
60069,0,0.014
60070,0,0.0237
60071,0,0.0035
60072,0,0.0917
60073,0,0.0288
60074,0,0.0476
60075,0,0.0863
60076,0,0.0606
60077,0,0.046
60078,0,0.0206
60079,0,0.0092
60080,0,0.014
60081,0,0.2184
60082,0,0.0307
60083,0,0.0351
60084,0,0.0594
60085,0,0.029
60086,0,0.1851
60087,0,0.0039
60088,0,0.0351
60089,0,0.0266
60090,0,0.0334
60091,1,0.9512
60092,0,0.0056
60093,0,0.0281
60094,0,0.0025
60095,0,0.1418
60096,0,0.0388
60097,0,0.0019
60098,0,0.1473
60099,0,0.0078
60100,0,0.0103
60101,0,0.0177
60102,0,0.0117
60103,0,0.0108
60104,0,0.1897
60105,0,0.0222
60106,0,0.0013
60107,0,0.0043
60108,0,0.0228
60109,0,0.0415
60110,0,0.0334
60111,0,0.0043
60112,0,0.0405
60113,0,0.0286
60114,0,0.0819
60115,0,0.003
60116,1,0.977
60117,0,0.0276
60118,0,0.0258
60119,0,0.0049
60120,0,0.061
60121,0,0.0322
60122,0,0.026
60123,0,0.0049
60124,0,0.0223
60125,0,0.0793
60126,0,0.0168
60127,0,0.0341
60128,0,0.0126
60129,0,0.0063
60130,0,0.0094
60131,1,0.9287
60132,1,0.985
60133,0,0.0316
60134,0,0.0141
60135,0,0.0483
60136,0,0.0073
60137,0,0.0185
60138,0,0.0745
60139,0,0.0695
60140,0,0.1309
60141,0,0.0016
60142,0,0.0043
60143,1,0.9774
60144,0,0.1114
60145,0,0.0125
60146,0,0.1167
60147,0,0.0285
60148,0,0.0015
60149,0,0.0084
60150,0,0.013
60151,1,0.9532
60152,0,0.0147
60153,0,0.0126
60154,0,0.1393
60155,0,0.0112
60156,0,0.0125
60157,0,0.1907
60158,0,0.0073
60159,0,0.0296
60160,0,0.0094
60161,0,0.0334
60162,0,0.4205
60163,0,0.0183
60164,0,0.0128
60165,0,0.088
60166,0,0.0332
60167,0,0.0198
60168,0,0.178
60169,0,0.0014
60170,0,0.006
60171,0,0.0224
60172,0,0.0036
60173,0,0.0759
60174,0,0.0176
60175,0,0.0697
60176,0,0.0462
60177,0,0.0233
60178,0,0.0181
60179,0,0.0554
60180,0,0.0027
60181,0,0.0088
60182,0,0.0362
60183,0,0.3099
60184,0,0.002
60185,0,0.0605
60186,1,0.9214
60187,0,0.0669
60188,0,0.0373
60189,0,0.0293
60190,1,0.8321
60191,0,0.0428
60192,0,0.0058
60193,0,0.0094
60194,0,0.1485
60195,0,0.0826
60196,1,0.9671
60197,0,0.0057
60198,0,0.0916
60199,0,0.0151
60200,0,0.0116
60201,0,0.0947
60202,0,0.034
60203,0,0.0457
60204,1,0.946
60205,0,0.0062
60206,0,0.028
60207,1,0.9656
60208,0,0.0108
60209,0,0.1642
60210,0,0.0279
60211,1,0.9849
60212,0,0.0107
60213,0,0.0047
60214,0,0.0267
60215,0,0.0469
60216,0,0.0826
60217,0,0.0099
60218,0,0.0395
60219,0,0.111
60220,1,0.723
60221,0,0.007
60222,0,0.0105
60223,0,0.0177
60224,0,0.0229
60225,1,0.8899
60226,0,0.0431
60227,0,0.0052
60228,1,0.9749
60229,0,0.0464
60230,0,0.1078
60231,1,0.9516
60232,0,0.0196
60233,1,0.9601
60234,0,0.0566
60235,0,0.0349
60236,0,0.0148
60237,0,0.0105
60238,0,0.0368
60239,1,0.9871
60240,1,0.8325
60241,0,0.0141
60242,0,0.0513
60243,0,0.0116
60244,0,0.4612
60245,0,0.0525
60246,0,0.007
60247,0,0.0081
60248,0,0.0138
60249,0,0.0089
60250,0,0.0424
60251,0,0.0389
60252,0,0.0229
60253,1,0.9819
60254,0,0.0679
60255,0,0.039
60256,0,0.0241
60257,0,0.0528
60258,0,0.0089
60259,0,0.011
60260,0,0.0201
60261,0,0.0086
60262,0,0.0096
60263,0,0.0017
60264,0,0.0515
60265,0,0.0598
60266,0,0.0053
60267,0,0.0015
60268,0,0.0376
60269,0,0.0524
60270,1,0.9482
60271,0,0.0108
60272,0,0.1953
60273,0,0.019
60274,1,0.9179
60275,0,0.0562
60276,0,0.0141
60277,0,0.0406
60278,0,0.0497
60279,0,0.0604
60280,0,0.0131
60281,0,0.0189
60282,0,0.2531
60283,0,0.0542
60284,0,0.0022
60285,0,0.2252
60286,0,0.0498
60287,0,0.0221
60288,0,0.0784
60289,0,0.0041
60290,1,0.9608
60291,0,0.3482
60292,0,0.0186
60293,0,0.0267
60294,0,0.0092
60295,0,0.0061
60296,0,0.0573
60297,0,0.0293
60298,0,0.0063
60299,1,0.9777
60300,0,0.0284
60301,0,0.0812
60302,0,0.0016
60303,0,0.0669
60304,0,0.0037
60305,1,0.958
60306,0,0.013
60307,0,0.0429
60308,0,0.024
60309,0,0.0182
60310,0,0.0161
60311,1,0.9722
60312,0,0.238
60313,1,0.9127
60314,0,0.0056
60315,0,0.2668
60316,0,0.1238
60317,0,0.0549
60318,0,0.0038
60319,0,0.0071
60320,0,0.0215
60321,0,0.0248
60322,0,0.1939
60323,0,0.0185
60324,0,0.1874
60325,0,0.3058
60326,0,0.0218
60327,1,0.9748
60328,0,0.0123
60329,0,0.075
60330,1,0.9759
60331,0,0.0918
60332,0,0.0432
60333,0,0.0046
60334,0,0.0192
60335,0,0.1176
60336,0,0.0099
60337,0,0.0048
60338,0,0.0068
60339,0,0.0008
60340,0,0.0143
60341,0,0.0154
60342,0,0.0233
60343,0,0.0068
60344,0,0.0103
60345,0,0.0153
60346,0,0.3005
60347,1,0.9031
60348,0,0.0519
60349,0,0.0114
60350,0,0.1105
60351,0,0.0281
60352,0,0.0019
60353,0,0.0327
60354,0,0.0111
60355,0,0.1629
60356,0,0.0014
60357,0,0.0145
60358,0,0.005
60359,0,0.0395
60360,0,0.0058
60361,0,0.0538
60362,0,0.0185
60363,0,0.0176
60364,0,0.0668
60365,0,0.017
60366,0,0.0355
60367,0,0.0134
60368,0,0.0455
60369,0,0.0231
60370,0,0.0042
60371,0,0.0163
60372,0,0.0166
60373,0,0.1732
60374,0,0.0104
60375,0,0.0179
60376,0,0.0398
60377,0,0.0168
60378,0,0.0328
60379,1,0.9841
60380,0,0.1588
60381,0,0.0121
60382,0,0.0018
60383,0,0.0349
60384,0,0.0354
60385,0,0.0019
60386,0,0.0151
60387,0,0.0362
60388,0,0.013
60389,1,0.9922
60390,0,0.0625
60391,0,0.0681
60392,0,0.0375
60393,0,0.0243
60394,0,0.1477
60395,0,0.0016
60396,0,0.0195
60397,1,0.9226
60398,0,0.006
60399,0,0.0333
60400,0,0.0219
60401,0,0.016
60402,0,0.0095
60403,1,0.9865
60404,0,0.0059
60405,0,0.028
60406,0,0.0076
60407,0,0.0156
60408,0,0.0259
60409,0,0.0128
60410,0,0.0094
60411,0,0.0367
60412,1,0.7081
60413,0,0.0504
60414,0,0.0086
60415,0,0.0047
60416,0,0.0742
60417,0,0.0168
60418,0,0.0567
60419,0,0.0035
60420,0,0.0461
60421,0,0.0193
60422,0,0.005
60423,0,0.036
60424,0,0.1635
60425,0,0.2069
60426,0,0.0105
60427,0,0.0506
60428,0,0.0197
60429,0,0.0114
60430,0,0.0046
60431,0,0.04
60432,0,0.0121
60433,0,0.3147
60434,0,0.0515
60435,0,0.0102
60436,0,0.0343
60437,0,0.0308
60438,1,0.9791
60439,0,0.002
60440,1,0.9277
60441,0,0.0562
60442,0,0.0013
60443,0,0.1672
60444,0,0.0093
60445,0,0.0092
60446,0,0.0365
60447,0,0.0241
60448,0,0.0031
60449,1,0.9826
60450,0,0.0073
60451,0,0.0192
60452,0,0.0231
60453,0,0.042
60454,0,0.0073
60455,0,0.0042
60456,0,0.0935
60457,0,0.0584
60458,0,0.0038
60459,0,0.0361
60460,1,0.8761
60461,0,0.0046
60462,0,0.0037
60463,0,0.0996
60464,0,0.0063
60465,0,0.0303
60466,0,0.0864
60467,1,0.9206
60468,0,0.062
60469,0,0.0406
60470,0,0.0746
60471,0,0.006
60472,0,0.0404
60473,0,0.0024
60474,0,0.0076
60475,0,0.1818
60476,0,0.0086
60477,0,0.0226
60478,1,0.912
60479,0,0.0287
60480,0,0.0041
60481,0,0.0015
60482,0,0.0048
60483,0,0.0015
60484,0,0.4485
60485,0,0.1307
60486,0,0.0134
60487,0,0.031
60488,0,0.0943
60489,0,0.0108
60490,0,0.1801
60491,0,0.0214
60492,0,0.1847
60493,0,0.006
60494,0,0.0574
60495,0,0.012
60496,0,0.043
60497,0,0.0542
60498,0,0.1785
60499,0,0.002
60500,0,0.02
60501,0,0.0126
60502,0,0.0168
60503,0,0.0322
60504,0,0.1484
60505,0,0.0083
60506,1,0.9957
60507,0,0.0674
60508,0,0.0117
60509,0,0.018
60510,1,0.7473
60511,0,0.0442
60512,0,0.0345
60513,0,0.0013
60514,0,0.0027
60515,0,0.0241
60516,0,0.1796
60517,0,0.0024
60518,0,0.0356
60519,0,0.0223
60520,0,0.0208
60521,1,0.7861
60522,0,0.0047
60523,0,0.0603
60524,0,0.0144
60525,1,0.9767
60526,0,0.0981
60527,1,0.7892
60528,0,0.0119
60529,0,0.0023
60530,0,0.0499
60531,0,0.0443
60532,0,0.0615
60533,0,0.0359
60534,0,0.0515
60535,0,0.0265
60536,0,0.4307
60537,0,0.0194
60538,0,0.0072
60539,1,0.9233
60540,0,0.0165
60541,0,0.0219
60542,0,0.0049
60543,0,0.3073
60544,0,0.0162
60545,0,0.2154
60546,0,0.0138
60547,0,0.0013
60548,0,0.0137
60549,0,0.0087
60550,0,0.4706
60551,0,0.0575
60552,0,0.0087
60553,0,0.053
60554,0,0.0865
60555,0,0.1132
60556,0,0.0284
60557,0,0.0943
60558,0,0.0272
60559,0,0.0081
60560,1,0.7999
60561,0,0.0049
60562,1,0.9188
60563,1,0.9279
60564,0,0.0114
60565,0,0.0443
60566,0,0.0202
60567,0,0.0185
60568,0,0.0111
60569,0,0.1998
60570,0,0.0012
60571,0,0.1807
60572,0,0.0047
60573,0,0.0194
60574,1,0.9321
60575,0,0.0382
60576,0,0.0481
60577,0,0.0149
60578,0,0.0666
60579,0,0.0711
60580,0,0.0074
60581,0,0.0183
60582,1,0.9857
60583,0,0.0137
60584,1,0.9633
60585,1,0.93
60586,0,0.0394
60587,0,0.0024
60588,0,0.0197
60589,0,0.0204
60590,0,0.0206
60591,0,0.0458
60592,0,0.0077
60593,0,0.0108
60594,1,0.8401
60595,0,0.1024
60596,0,0.0064
60597,0,0.0032
60598,0,0.0245
60599,0,0.0321
60600,0,0.0075
60601,0,0.0231
60602,1,0.8918
60603,0,0.0089
60604,0,0.0459
60605,0,0.0056
60606,0,0.0015
60607,0,0.0073
60608,0,0.0501
60609,0,0.008
60610,0,0.016
60611,0,0.0169
60612,0,0.0096
60613,0,0.0164
60614,0,0.0398
60615,1,0.8972
60616,1,0.9811
60617,1,0.643
60618,0,0.0581
60619,0,0.0363
60620,0,0.0113
60621,1,0.9306
60622,0,0.0088
60623,0,0.056
60624,0,0.006
60625,0,0.305
60626,0,0.0147
60627,0,0.1118
60628,0,0.0022
60629,0,0.0155
60630,0,0.1415
60631,1,0.8356
60632,0,0.0092
60633,0,0.0275
60634,0,0.0191
60635,0,0.0061
60636,0,0.0082
60637,0,0.0301
60638,0,0.0102
60639,0,0.0651
60640,0,0.0016
60641,0,0.0016
60642,0,0.4168
60643,0,0.066
60644,0,0.0009
60645,1,0.9518
60646,0,0.0149
60647,0,0.0144
60648,0,0.0163
60649,0,0.0227
60650,1,0.9866
60651,0,0.0029
60652,0,0.0014
60653,0,0.0311
60654,0,0.0184
60655,0,0.0609
60656,0,0.0361
60657,0,0.0425
60658,1,0.9882
60659,1,0.9831
60660,0,0.0158
60661,0,0.0073
60662,1,0.9817
60663,0,0.0084
60664,1,0.8221
60665,0,0.0063
60666,0,0.0067
60667,0,0.0421
60668,0,0.0064
60669,0,0.0062
60670,0,0.0207
60671,0,0.0321
60672,0,0.0048
60673,0,0.0388
60674,0,0.0138
60675,0,0.0118
60676,0,0.0107
60677,0,0.0007
60678,0,0.0114
60679,1,0.8615
60680,0,0.1231
60681,0,0.0099
60682,0,0.2942
60683,0,0.0809
60684,0,0.0265
60685,0,0.0395
60686,0,0.014
60687,0,0.0137
60688,0,0.0485
60689,0,0.0907
60690,0,0.0243
60691,0,0.0281
60692,0,0.0462
60693,0,0.0841
60694,0,0.0187
60695,0,0.0987
60696,0,0.0222
60697,0,0.0272
60698,0,0.0099
60699,0,0.1136
60700,0,0.0036
60701,0,0.0051
60702,0,0.0884
60703,0,0.0025
60704,0,0.0128
60705,0,0.1417
60706,0,0.0106
60707,0,0.0063
60708,0,0.0584
60709,0,0.0158
60710,0,0.0184
60711,0,0.0033
60712,0,0.0522
60713,1,0.8489
60714,1,0.9777
60715,0,0.0284
60716,1,0.8782
60717,0,0.0273
60718,0,0.0113
60719,0,0.0171
60720,0,0.0292
60721,0,0.0019
60722,1,0.9747
60723,0,0.0313
60724,0,0.0463
60725,0,0.011
60726,0,0.0257
60727,0,0.0337
60728,0,0.0099
60729,1,0.9615
60730,0,0.0316
60731,0,0.0012
60732,0,0.0052
60733,1,0.9327
60734,0,0.0461
60735,0,0.0065
60736,0,0.0074
60737,1,0.9868
60738,0,0.0411
60739,0,0.3228
60740,0,0.1275
60741,0,0.2141
60742,0,0.0706
60743,0,0.009
60744,0,0.0522
60745,0,0.0425
60746,0,0.0459
60747,0,0.0211
60748,0,0.0074
60749,0,0.0118
60750,0,0.0089
60751,0,0.0217
60752,0,0.006
60753,0,0.054
60754,0,0.0049
60755,0,0.0599
60756,0,0.0186
60757,0,0.0488
60758,0,0.0347
60759,0,0.0024
60760,0,0.0116
60761,0,0.014
60762,0,0.0029
60763,0,0.0321
60764,0,0.0088
60765,0,0.0097
60766,0,0.0164
60767,0,0.0081
60768,0,0.0202
60769,0,0.0033
60770,0,0.0407
60771,0,0.0075
60772,0,0.0145
60773,0,0.0545
60774,0,0.0201
60775,0,0.0138
60776,0,0.0016
60777,0,0.0979
60778,0,0.0387
60779,0,0.0056
60780,0,0.0246
60781,0,0.0024
60782,0,0.001
60783,0,0.0078
60784,0,0.0576
60785,0,0.0267
60786,0,0.0167
60787,0,0.0214
60788,1,0.9836
60789,0,0.0564
60790,0,0.0217
60791,0,0.0077
60792,0,0.0085
60793,0,0.2327
60794,0,0.0086
60795,0,0.0147
60796,0,0.0332
60797,0,0.0021
60798,0,0.0102
60799,0,0.2631
60800,0,0.0414
60801,0,0.0458
60802,0,0.0076
60803,0,0.0107
60804,0,0.031
60805,0,0.0168
60806,0,0.0097
60807,0,0.0051
60808,0,0.0559
60809,0,0.0169
60810,0,0.0241
60811,0,0.0073
60812,0,0.0749
60813,0,0.1349
60814,0,0.028
60815,0,0.0977
60816,0,0.0101
60817,0,0.0328
60818,0,0.045
60819,1,0.9236
60820,1,0.9578
60821,0,0.0144
60822,0,0.0314
60823,0,0.0318
60824,0,0.0315
60825,0,0.0158
60826,0,0.0306
60827,0,0.0247
60828,0,0.0094
60829,0,0.0057
60830,0,0.0279
60831,0,0.0176
60832,0,0.0097
60833,0,0.0127
60834,0,0.1258
60835,1,0.7606
60836,0,0.0057
60837,0,0.0826
60838,0,0.0575
60839,0,0.0085
60840,0,0.0433
60841,0,0.0279
60842,0,0.0202
60843,1,0.9348
60844,0,0.0248
60845,0,0.0137
60846,0,0.0024
60847,0,0.0336
60848,0,0.0397
60849,0,0.0069
60850,0,0.0119
60851,0,0.0383
60852,0,0.0158
60853,0,0.0324
60854,0,0.002
60855,0,0.0043
60856,0,0.0042
60857,0,0.1735
60858,0,0.0295
60859,1,0.732
60860,0,0.0211
60861,0,0.012
60862,0,0.1722
60863,0,0.0177
60864,0,0.0124
60865,0,0.0016
60866,0,0.0263
60867,0,0.0072
60868,0,0.0283
60869,0,0.0124
60870,0,0.0073
60871,0,0.3993
60872,0,0.0702
60873,0,0.0371
60874,0,0.0211
60875,0,0.0027
60876,0,0.0084
60877,0,0.0131
60878,0,0.0296
60879,0,0.0042
60880,0,0.0142
60881,0,0.0096
60882,0,0.0042
60883,0,0.0062
60884,0,0.0325
60885,0,0.0036
60886,1,0.9632
60887,0,0.0089
60888,1,0.7828
60889,0,0.0046
60890,0,0.0308
60891,0,0.1637
60892,0,0.019
60893,0,0.0744
60894,0,0.0148
60895,0,0.0046
60896,0,0.0084
60897,0,0.0997
60898,0,0.0061
60899,0,0.0042
60900,0,0.0241
60901,0,0.1671
60902,0,0.015
60903,0,0.0033
60904,0,0.0083
60905,0,0.074
60906,0,0.0398
60907,0,0.0281
60908,0,0.0166
60909,0,0.0078
60910,0,0.0523
60911,0,0.0059
60912,0,0.0151
60913,0,0.0984
60914,0,0.0521
60915,1,0.9172
60916,0,0.019
60917,0,0.0044
60918,0,0.0142
60919,1,0.9821
60920,0,0.0848
60921,0,0.0151
60922,0,0.0026
60923,0,0.0385
60924,0,0.0242
60925,0,0.0143
60926,1,0.9197
60927,0,0.1811
60928,0,0.0233
60929,0,0.1335
60930,0,0.009
60931,0,0.0227
60932,0,0.0229
60933,0,0.0199
60934,0,0.037
60935,1,0.9704
60936,1,0.8295
60937,0,0.0137
60938,0,0.0118
60939,0,0.023
60940,0,0.1166
60941,0,0.0076
60942,0,0.0063
60943,0,0.0092
60944,0,0.0068
60945,0,0.0078
60946,0,0.0185
60947,0,0.0275
60948,0,0.0831
60949,0,0.0492
60950,0,0.0197
60951,0,0.0295
60952,0,0.027
60953,0,0.0152
60954,0,0.0149
60955,0,0.1187
60956,1,0.5958
60957,0,0.0321
60958,0,0.1806
60959,0,0.0509
60960,0,0.0819
60961,0,0.0905
60962,0,0.0254
60963,0,0.0121
60964,0,0.0606
60965,0,0.3749
60966,0,0.0551
60967,0,0.0051
60968,0,0.1916
60969,0,0.0193
60970,0,0.1378
60971,0,0.0135
60972,1,0.9527
60973,0,0.0158
60974,0,0.0109
60975,0,0.0264
60976,0,0.0481
60977,1,0.8078
60978,0,0.0083
60979,0,0.0241
60980,0,0.0146
60981,1,0.9634
60982,0,0.0567
60983,1,0.8452
60984,1,0.9112
60985,0,0.0771
60986,0,0.011
60987,0,0.0672
60988,0,0.0845
60989,0,0.0352
60990,0,0.0094
60991,0,0.0112
60992,0,0.0133
60993,0,0.0163
60994,0,0.0855
60995,0,0.0049
60996,1,0.9862
60997,0,0.1137
60998,0,0.0418
60999,0,0.007
61000,0,0.022
61001,0,0.0079
61002,1,0.938
61003,0,0.0302
61004,0,0.0276
61005,0,0.1401
61006,0,0.147
61007,1,0.698
61008,0,0.0306
61009,0,0.015
61010,1,0.9458
61011,0,0.0053
61012,0,0.0228
61013,0,0.0055
61014,1,0.954
61015,1,0.9405
61016,0,0.0524
61017,0,0.0824
61018,0,0.029
61019,0,0.0227
61020,1,0.8872
61021,0,0.0096
61022,1,0.9478
61023,0,0.0089
61024,0,0.1693
61025,0,0.0734
61026,0,0.0007
61027,0,0.0022
61028,0,0.019
61029,0,0.0544
61030,0,0.0088
61031,1,0.9793
61032,0,0.0287
61033,0,0.0031
61034,0,0.0366
61035,0,0.0497
61036,0,0.07
61037,1,0.977
61038,0,0.0041
61039,0,0.0031
61040,0,0.0241
61041,1,0.9286
61042,0,0.0436
61043,0,0.0072
61044,0,0.0696
61045,1,0.9482
61046,0,0.0784
61047,0,0.0048
61048,0,0.0134
61049,0,0.2492
61050,0,0.0229
61051,0,0.0939
61052,0,0.0023
61053,1,0.9367
61054,0,0.0117
61055,0,0.0042
61056,0,0.0052
61057,0,0.0933
61058,0,0.0111
61059,0,0.0172
61060,0,0.0211
61061,0,0.1677
61062,0,0.0183
61063,1,0.8777
61064,0,0.0086
61065,0,0.0248
61066,0,0.0216
61067,0,0.0118
61068,1,0.9266
61069,0,0.0157
61070,0,0.0016
61071,0,0.2223
61072,0,0.0038
61073,0,0.0204
61074,0,0.025
61075,0,0.0105
61076,0,0.0275
61077,0,0.0338
61078,1,0.7493
61079,0,0.0973
61080,0,0.0054
61081,0,0.1331
61082,0,0.038
61083,0,0.0378
61084,0,0.0039
61085,1,0.9562
61086,0,0.0177
61087,0,0.0102
61088,0,0.0026
61089,0,0.0418
61090,0,0.0022
61091,0,0.0505
61092,0,0.0069
61093,1,0.9706
61094,0,0.082
61095,1,0.5988
61096,0,0.0016
61097,0,0.0083
61098,0,0.028
61099,0,0.0073
61100,0,0.0039
61101,0,0.0252
61102,1,0.8796
61103,0,0.2118
61104,0,0.0972
61105,0,0.0135
61106,0,0.0141
61107,0,0.0327
61108,1,0.8927
61109,1,0.9543
61110,0,0.0219
61111,0,0.3139
61112,0,0.0425
61113,0,0.0158
61114,0,0.0107
61115,0,0.0302
61116,1,0.9757
61117,0,0.0063
61118,0,0.0449
61119,0,0.0149
61120,1,0.9774
61121,0,0.1131
61122,0,0.0058
61123,0,0.0706
61124,0,0.007
61125,0,0.0015
61126,0,0.0061
61127,0,0.2081
61128,0,0.0192
61129,0,0.213
61130,0,0.0095
61131,0,0.0107
61132,0,0.0107
61133,0,0.0206
61134,0,0.07
61135,0,0.0096
61136,0,0.0276
61137,0,0.0083
61138,0,0.0016
61139,0,0.0023
61140,0,0.2609
61141,0,0.0241
61142,0,0.0109
61143,0,0.0697
61144,1,0.8844
61145,0,0.0355
61146,0,0.0124
61147,0,0.138
61148,1,0.7974
61149,0,0.0128
61150,0,0.045
61151,0,0.0075
61152,0,0.0037
61153,0,0.0055
61154,0,0.0778
61155,0,0.0218
61156,1,0.9426
61157,0,0.0098
61158,1,0.9412
61159,1,0.9213
61160,1,0.9038
61161,1,0.9659
61162,0,0.2921
61163,1,0.9652
61164,0,0.0779
61165,0,0.1925
61166,0,0.006
61167,0,0.0161
61168,0,0.0532
61169,0,0.0137
61170,0,0.0251
61171,1,0.9735
61172,0,0.0039
61173,0,0.0418
61174,0,0.1939
61175,1,0.9175
61176,0,0.0096
61177,0,0.046
61178,0,0.0687
61179,0,0.0303
61180,0,0.0511
61181,0,0.0481
61182,0,0.0136
61183,1,0.8413
61184,0,0.003
61185,0,0.0218
61186,0,0.029
61187,0,0.0862
61188,1,0.9815
61189,0,0.0101
61190,1,0.9173
61191,0,0.0238
61192,1,0.951
61193,1,0.9269
61194,1,0.9569
61195,0,0.0014
61196,0,0.0259
61197,0,0.0317
61198,0,0.14
61199,0,0.0042
61200,0,0.0141
61201,0,0.0208
61202,0,0.0013
61203,0,0.1166
61204,0,0.0051
61205,0,0.003
61206,0,0.0109
61207,0,0.0591
61208,0,0.2804
61209,0,0.003
61210,0,0.0088
61211,0,0.0053
61212,0,0.1456
61213,0,0.0551
61214,0,0.0145
61215,0,0.0375
61216,0,0.0678
61217,0,0.0038
61218,0,0.2424
61219,0,0.0071
61220,0,0.0109
61221,0,0.0139
61222,0,0.0024
61223,0,0.0055
61224,0,0.1283
61225,0,0.0012
61226,0,0.0415
61227,0,0.0146
61228,0,0.0534
61229,0,0.0181
61230,0,0.036
61231,0,0.0159
61232,0,0.0377
61233,0,0.0563
61234,0,0.2589
61235,1,0.8173
61236,0,0.055
61237,0,0.027
61238,1,0.9255
61239,1,0.9268
61240,0,0.0349
61241,0,0.0423
61242,0,0.296
61243,0,0.107
61244,0,0.0137
61245,0,0.2887
61246,0,0.0354
61247,0,0.098
61248,0,0.0031
61249,0,0.0026
61250,0,0.0402
61251,0,0.0236
61252,1,0.9237
61253,1,0.9516
61254,0,0.1127
61255,1,0.9502
61256,0,0.0595
61257,0,0.0121
61258,0,0.0016
61259,0,0.013
61260,0,0.2729
61261,0,0.0183
61262,0,0.0123
61263,0,0.0412
61264,0,0.0024
61265,0,0.0177
61266,0,0.0103
61267,0,0.1892
61268,0,0.0037
61269,1,0.7846
61270,1,0.7784
61271,1,0.6117
61272,0,0.0212
61273,0,0.1536
61274,0,0.0089
61275,0,0.0028
61276,0,0.0348
61277,0,0.0161
61278,0,0.083
61279,0,0.0663
61280,0,0.0147
61281,0,0.0072
61282,0,0.0158
61283,0,0.0302
61284,0,0.0738
61285,0,0.1333
61286,0,0.0447
61287,0,0.0664
61288,0,0.068
61289,0,0.0167
61290,0,0.0077
61291,0,0.0388
61292,0,0.3903
61293,0,0.0081
61294,0,0.0102
61295,0,0.0203
61296,0,0.0169
61297,0,0.0127
61298,0,0.0249
61299,0,0.0847
61300,1,0.9765
61301,0,0.0273
61302,0,0.0087
61303,0,0.0338
61304,0,0.2291
61305,0,0.0028
61306,0,0.0099
61307,0,0.2579
61308,0,0.0132
61309,0,0.0027
61310,0,0.0291
61311,0,0.0129
61312,0,0.0473
61313,0,0.0705
61314,1,0.9816
61315,0,0.0875
61316,0,0.006
61317,1,0.9748
61318,0,0.0783
61319,0,0.0205
61320,0,0.0203
61321,1,0.9776
61322,0,0.0648
61323,0,0.026
61324,0,0.0734
61325,0,0.0543
61326,0,0.0056
61327,0,0.1619
61328,0,0.0767
61329,0,0.0177
61330,0,0.0783
61331,0,0.0651
61332,0,0.0199
61333,0,0.0167
61334,0,0.4492
61335,0,0.0122
61336,1,0.9349
61337,0,0.4972
61338,0,0.0186
61339,0,0.0098
61340,0,0.0256
61341,0,0.0138
61342,0,0.0596
61343,0,0.0216
61344,0,0.1018
61345,0,0.0412
61346,0,0.0174
61347,0,0.0655
61348,0,0.0209
61349,0,0.3269
61350,0,0.1211
61351,1,0.9304
61352,0,0.0109
61353,0,0.0327
61354,0,0.0095
61355,0,0.0297
61356,0,0.0423
61357,0,0.0139
61358,1,0.9826
61359,0,0.0211
61360,0,0.1203
61361,0,0.0232
61362,0,0.0347
61363,1,0.9601
61364,0,0.0456
61365,0,0.0083
61366,0,0.0113
61367,0,0.0075
61368,0,0.0607
61369,0,0.0137
61370,0,0.0138
61371,0,0.0137
61372,0,0.0453
61373,0,0.0643
61374,0,0.0097
61375,0,0.0269
61376,0,0.0771
61377,0,0.0071
61378,0,0.0162
61379,1,0.9874
61380,0,0.0428
61381,1,0.9784
61382,0,0.0118
61383,0,0.0089
61384,0,0.0139
61385,0,0.0075
61386,0,0.015
61387,0,0.0082
61388,0,0.0307
61389,0,0.0101
61390,0,0.005
61391,0,0.0468
61392,0,0.0071
61393,0,0.0062
61394,0,0.014
61395,0,0.1608
61396,0,0.0403
61397,0,0.0203
61398,0,0.0122
61399,0,0.0037
61400,0,0.1998
61401,0,0.0497
61402,0,0.0303
61403,0,0.0172
61404,0,0.0022
61405,0,0.0237
61406,0,0.0069
61407,0,0.01
61408,0,0.0535
61409,0,0.0067
61410,0,0.4774
61411,0,0.4354
61412,0,0.0095
61413,0,0.006
61414,1,0.9495
61415,1,0.9726
61416,0,0.0254
61417,0,0.0154
61418,1,0.9167
61419,0,0.0071
61420,0,0.0029
61421,0,0.0092
61422,0,0.0326
61423,0,0.0052
61424,0,0.0101
61425,0,0.0052
61426,0,0.1522
61427,0,0.0136
61428,0,0.2556
61429,0,0.0398
61430,0,0.0374
61431,1,0.9434
61432,0,0.0084
61433,0,0.0105
61434,1,0.9838
61435,0,0.0192
61436,0,0.1582
61437,0,0.0636
61438,0,0.0024
61439,1,0.9503
61440,1,0.9418
61441,0,0.0316
61442,0,0.0202
61443,0,0.0275
61444,0,0.0014
61445,0,0.0338
61446,0,0.0926
61447,0,0.0061
61448,0,0.0673
61449,0,0.0022
61450,0,0.0064
61451,0,0.0026
61452,0,0.0139
61453,0,0.0219
61454,0,0.0075
61455,0,0.0072
61456,0,0.0112
61457,0,0.015
61458,0,0.0165
61459,0,0.015
61460,0,0.0587
61461,0,0.0154
61462,0,0.0483
61463,1,0.9452
61464,0,0.0395
61465,0,0.0257
61466,0,0.1042
61467,0,0.0393
